product_name,product_review,user_rating
Porter,"Totally opaque, color of black coffee, huge tan head dies fairly quickly, lots of sparkly lacing. Nose is quite muted, malt present. Flavor is great, relatively light with malty and chocolatey notes. Average feel and finish. Would drink occasionally.",4.19
Porter,"Pulled from fridge and allowed to sit at room temp for ~20 min, before pouring into round-bottomed stein

Look: Dark espresso, with brown highlights and a 3-finger, dense, tight, brown head. As it drinks, thick lacings trace the glass

Smell: Sweet malt, bready yeast, espresso, and coca predominate

Taste: Cold-brew espresso at the front, with nutty and chocolatey notes, giving way to an herbal, medicinal note in the middle, before finishing with a sweet, mocha taste. Lingering aftertaste reminiscent of that of a cup of hot cocoa.

Mouthfeel: Bready, thick, lightened by a significant amount of fine carbonation on the tongue, giving way to a syrupy thickness going down. Coats the mouth well, perpetuating that post-cocoa aftertaste, mentioned above

Overall: ""At least out loud I won't say I'm in love""

In all seriousness, though, this is a terrific beer. Perhaps a tad bit sweet at the end, but not cloyingly so, and balanced well by the rest of the flavor notes. Also, it's not so boozy I won't remember it, either",4.43
Porter,"Founders Porter-dark, rich, and sexy! This 12oz. bottle was given an aggressive pour into a 20oz. weizen glass. Three fingers of creamy tan foam that lasts. As it slowly recedes there is some thick lacing left behind. This porter is very dark, there is no chance of observing carbonation.
The aroma is fantastic, sweet chocolate, caramel, malty, and a pinch of coffee!
The flavor is sweet but quickly gives way to the coffee flavors, with a dry, bitter finish.
The feel is medium, very smooth, maybe because of the light carbonation, with the dry finish I was talking about.
This looks great, smells wonderful, and each sip begs me to come back for more. Tonight this is a liquid dessert nightcap.",4.43
Porter,"If there is a better Porter I would like to have a pour. Like drinking a flour less chocolate caramel cake with an espresso dumped on top. Delicious aperitif. A world class beer, indeed.",4.96
Porter,"Poured pitch black with a mocha color 1 finger head that slowly dissipated and left no lacing. But just looking at it made me really want to drink it, looks wonderful.
The aroma was toasted coffee and baker’s cocoa with some caramel around the edges.
The taste followed- with the addition of what seemed to be hops. A distinct bitterness closed out the sips with an almost stout like malt flavor leading the charge.
The feel, well, made for sipping, it’s ideal for that!
I have had this on tap and should have rated it then, but better now (from 12 oz bottle) than never. It’s very good, but I think I prefer Baltic Porters.",4.24
Porter,"Look - 12 oz bottle poured into a standard pint glass. Dark brown in color, approaching black. small tan-colored head with moderate lacing retention.

Smell - dark chocolate with subtle malty notes, along with some light smokiness. contrary to the bottle and other reviews, I don't detect a lot of hops in the smell alone. the smell is well balanced and very pleasant.

Taste - light black malty bitterness hits the palate first, which builds. this is then complemented by hoppy bitterness that is very much apparent (unlike in the smell), which creates an interesting contrast. other characteristics from the smell, including the dark chocolate and smoky notes all displayed prominently in the taste profile. finish is long, with some lingering bitterness.

Feel - medium bodied, above average carbonation, and on the higher end in ABV for the style at 6.5%.

Overall - I think one of the reasons this beer gets such high marks is how clearly it fits the definition of a robust porter and how clearly it delineates from a stout (or a lighter porter). it does check off nearly every box for the style, and is an excellent textbook representation.",4.08
Porter,"Not very excited about this one. It began when I paid $15 for a six pack. It was labeled incorrectly on the shelf. There were ten people in line behind me and one clerk so, grumbling, I paid and left. Probably for the last time.
Refrigerated for 24 hours and then left to sit 30 minutes or so at room temperature. It’s 71 Fahrenheit today actually.
Poured into a wine stem. No surprises. Opaque, black beer with brownish foam.
First impression on the nose is pure hops. For me, never a good sign. Beneath that, some pretty standard chocolate and light coffee-caramel action. If you know the style, it’s textbook and uninspired.
Taste repeats the nose. Nothing special here at all, which they attempt to hide with the hops. Just lazy.
Finishes better than it begins but it’s a low bar. Pretty heavy and thick. I would have thought the ABV higher.
I have enjoyed a few Founders brews but this is not one. The high score is bewildering to me but, hey, enjoy it if you can. Cheers!",3.34
Porter,"This is a beer I have enjoyed for many years and was surprised to realize I had yet to review it. While irrelevant to the review, I love the label art.

A big, two-inch head glistens with dark, chestnut hues. A pancake batter forms over the opaque blackness within a Harp nonic. The batter ever so slowly retreats, leaving dense patches of lace in its wake. The head never fully dissipates, rather, it forms a quarter inch of dense cream to be penetrated with each sip.

Dark roasted Bakers chocolate yields to rich, roasted coffee beans. Later, malted chocolate mixes with caramel and light hints of floral and mint notes from the hops.

The flavor follows the nose, while the roasted nuances are subdued. Bitterness edges out sweetness and both are well controlled. The hops are more like pine straw than the floral or mint observed in the aroma. This could be a savory dessert with its light umami dancing in the long, mild finish.

The light to medium body is low for the style. A smooth, fluffy texture envisions dense fur. Soft carbonation lifts the light dryness, while residual sugar builds on the lips.

This goes well with a cigar, however, it is so good on its own, that one should reserve most of it for the pure drinking experience. It elevates a ribeye. Today, I enjoyed it while reading as my wife played the harp, on a cold, wet, November, Sunday afternoon.",4.34
Porter,"Pours a deep, dark mocha-brown, giving it a brown-black hue rather than ruby. A thin, half finger tan head appears and quickly recedes.

Gorgeous aromas here, there are three stars: chocolate and rich cocoa, roasted and toasty caramel malts, and smoky coffee beans.

Taste follows the nose to a T. The chocolate is smoother here, more sweet with toffee and caramelized sugar notes than cocoa. The smoky notes are tones down, and the roasted malty, toasted bread flavours are a little more subtle. Some lighter coffee bean tastes, but it’s in the background and well integrated, which is nice and gives this a balanced flavour profile. No major appearance of hop flavours aside from a very light bitterness on the finish. The bitterness feels like it comes from the roasted malts rather than typical hoppy notes, which is enjoyable in a Porter/stout.

Semi-dry finish, with a medium body that leans to the lighter side. Lower carbonation, which results in a very smooth sip, the very very gentle bubbles roll over the tongue and lightly froth at the end creating a creamy sensation. Gentle finish, lightly bitter with nice malty and chocolate notes.

After a lot of (sadly local) poor stouts and porters, when I cracked this open and poured it and got a whiff of delicious aromas just from opening it, I got very excited! That being said, I will temper that a bit by saying I don’t think I can rate this as high as it is on BA. I definitely enjoy stouts and porters with huge, bold flavours. That said, Founders Porter doesn’t necessarily need to be powerful, holding its own by dialing up a few key flavours and melding then together in complex and subtle ways.

The line between porters and stouts is very blurry, and between a ‘robust’ porter and stout (or imperial stout), well, it gets quite confusing. Some would say (and they have!) that these porters are meant to be more subtle and complex than stouts. Since the line is so blurred I just try to take it on my personal tastes. Regardless of all of that, this is still an excellent beer. My next aim is to try this on tap (unlikely for now as I live in Canada) and trying to get a super fresh bottle. Mine was four months out of bottling so some of the flavours might have mellowed",4.07
Porter,"Look: Dark black pour with very little foam risen to the surface.
Smell: Reminds me of a stout kind of chocolate with high malts. On the bottle it says there's a caramel smell to it - didn't catch that in my pour.
Taste: Immediate taste of malts, chocolate, slight caramel taste as well towards the end with a bitter finish. Well done! This is a really good porter - probably the best I've tried so far. (I've only tried 6 porters - more of a stout guy).
Feel: Medium to full bodied - light carbonation.
Overall: The reason I bought this beer was because I've heard about it before, and in some way it reminded me of a stout. This beer is a very good beer, definitely would buy again in the future.",4.46
Porter,"Appearance: Very dark brown bordering on black with a generous-sized foamy dark beige head that slowly faded. A very good-looking Porter.

Smell: Fairly moderate roasted malts and mild brown sugar notes.

Taste: The taste profile features subdued roasted malt note, some dark chocolate notes, and mild coffee notes, with some bitter hop notes at the end. The finish is fairly dry ending on the roast malt notes and bittering hop notes.

Mouth-feel: on the light side of medium bodied with a fairly generous level of carbonation.

Overall: A good non bal-aged porter. The flavor profile nicely integrates all the different elements present.",3.97
Porter,"Bought a case of this about mid-2021, tasted like the label described, smooth, etc. Bought another case the other day, bottled December 2021, tastes like a campfire. Never liked that in a stout, let alone a Porter, and certainly wouldn't have repurchased if the previous batch tasted like it. Anyone want 23 bottles of burnt Porter?",2.22
Porter,"This is a nice contrast to all the coffee-centric stout porters on the market. I want to think that this is a larger fermented porter based on it's character. Either way, larger or ale, the mouth feel is crispy, tingled froth. Nose is edge of smokey roasted, with a base of yeastyness. Appearance is strong, and fades to respectable porter carbonation. Flavor is burnt ends, charred wood, and hop balance. Dark chocolate akaline finish. Overall, a powerful player in the porter game to put balance in the force.",4.26
Porter,"Drinking this at The Parsons Pub in downtown Murphy NC.
Poured from a twelve ounce bottle into a pint glass.
Looks dark brown almost black with a nice tannish foamy head that dropped quickly to a thin cap.
Smells malty, sweet, chocolate and coffee.
Taste follows the nose nicely, lots of chocolate coffee and caramel.
Mouth feel is medium for the style with a nice creamy finish.
Overall a very nice example of a Porter that I would definitely order again.
Cheers!",4.33
Porter,"Bottle to pint glass. Bottled 12/1/21.

L: Deep dark brown (not quite black); coffee-colored. Light brown head that fades slowly.
S: Chocolate, just a little bit boozy. Caramel sweetness too.
T: Lots more chocolate, a little coffee flavor mixed in. A little bitterness but not as much as expected from other reviews.
F: Smooth but heavy enough for a porter.
O: A great example of the style, though not as on the mark as Edmund Fitzgerald.",4.16
Porter,"Poured from a 12oz bottle dated 10-20-2021 into a 12oz Tulip glass

This is my first ever review. Here goes. Simply outstanding.

L: Black , opaque . Can’t see through the liquid black gold. Using a flashlight on my phone from the other side no light passes through. A nice fluffy tan , creamy-looking head that dissipates after a couple minutes into a nice thick ring that leaves silky lacing on the glass as it goes.

S: plenty of toasty coffee , and chocolate on the nose, some type of dark fruit maybe ? Malty. And caramel .

T: Non sweet chocolate and malt up front , and tons of toasted coffee and hops on the finish that blend perfectly . Not too bitter, but sweet actually. Roasted coffee beans linger on the finish, and the aftertaste. Simply fantastic.

F: Mildly carbonated , between medium to full-bodied on the mouthfeel. Mild carbonation on the finish that bodes well with the aftertaste . Not as silky as some stouts. Not as full bodied as some stouts. This is a porter. A fantastic example of a Porter.

Overall I give this beer a 4.75 , give or take. Fantastic example of the style . One of the , if not the absolute best Porter I’ve ever had .",4.78
Porter,"This is a good Porter. In fact, though I don’t drink porter much, this is the top of the list. It is thick, flavorful, and smooth. It is nutty, chocolate, and coffee infused. Very tasteful and hardly any aftertaste. Thumbs up!",4.61
All Day IPA,"Pours a golden color with a decent white head.
The smell is of hops and some citrus.
Taste is of citrus and hops.
Overall, this is a good IPA to have in your refrigerator.",3.92
All Day IPA,"An above average light beer. Lots of flavor and smell for a 4.7%-er. Hard to rate, because there isn't anything ""wrong"" with it, but it's not special in any regard. Piney bitter, little (to no) sweetness. Again, there's a noticeable amount of flavor and smell for a 4.7%-er.",3.33
All Day IPA,"There’s a ‘little bit’ of everything a session IPA should have, but not a damn thing that distinguishes it from the rest of the pack.
Session beers? Drink Local!",3.65
All Day IPA,"Everyone else has it pretty much covered. For what I’ll say, there’s quite a lot of additions here to bolster up the smell, taste, and mouthfeel. Flaked corn, wheat, barley, oats. Definitely comes through in the body and finish, body is thicker than any beer at 4.7% should be, crisp finish. Excellent malty, grainy, aftertaste with the weight of a medium bodied beer, despite the beer being a little more sessionable than a full medium-heavy bodied beer . Not particularly bitter, though my tastebuds might be hop fried these days. Founders knows what they’re doing. It’s not unbelievably complex and yet, for a session beer, it also kind of is. Very pleasant stuff.",3.93
All Day IPA,"Yields a slightly clouded golden amber color with a huge, spongy head.

Smells of ripe oranges, papaya and spicy garden herbs among lighter blueberries and fresh cut limes.

Has an utmost refreshing and light mouthfeel to it, due to its well balanced body and fitting, prominent effervescence.

Tastes of malty, slightly resinous caramel among headstrong, bitter hops, leading with unpretentious limes, as well as more subtle exotic fruits. Offers a pleasant bready middle part, with even more pronounced bitter limes, creating an intriguing, yet easy to comprehend and well working interplay. Finishes with a bit more luscious oranges and papaya among rustic bread rind, a note of resin and long lasting, finish defining bitter limes.

This is great! Such a refreshing, perfectly balanced low abv beer with a satisfying complexity is hard to find.",4.37
All Day IPA,"You’ve read the reviews. You’ve read the tasting and smelling notes. All you need to know, is that this should be your go to session beer. Happy 4th!",3.54
All Day IPA,"Clear light amber color with a moderate ivory head that sticks around fairly well and produces some nice lacing.
The aroma is light sweet malt with citrus and a touch of pine.
The taste is likewise grapefruit, tangerine, light malt with a dry lingering grapefruit pulp and pine resin finish.
The body is medium, fairly smooth, good carbonation, very drinkable.
Altogether this brew is, as advertised, an excellent session brew, especially during warm weather, light and refreshing, enjoy.",3.93
All Day IPA,"OMG, why have I waited so long to try this beer. Its been out for several years now and it's still the best sessionable IPA I've ever had. Mouth feel is crisp, refreshing, and carbonated. Taste is that of an old school WC IPA, hoppy, malty, with a little pine. This beer is great for day drinking. I'll be keeping my fridge stocked with these guys this summer.",4.5
All Day IPA,"Founders Brewing Co. ""All Day IPA""
19.2 fl. oz. can ""CANNED ON 03.22.22 21:14;48 1"". Sampled on 05.16.22

Notes via stream of consciousness: I'm not sure what happened to the review I already did but at the end of it I said that this was my favorite session IPA. Let's see if that stands the test of time. It's poured a lightly hazy deep gold body beneath a full head of slightly off-white foam. The aroma is citrusy and piney over a delicate and lightly bready malt base. On to the taste... it's basically the same. The malt is lightly sweet, bready, grainy, and biscuity. The hops deliver notes of grapefruit, tangerine, and pine. There's a light touch of hop resin to it as well. The bitterness clocks in at 42 IBUs balancing it and bringing it to a dry, bitter finish with some citrus pith and pine lingering. In the mouth it's medium bodied and crisp. The head held up pretty well and it's left some nice lacing about the glass. In my opinion this is very much a pale ale with extra hops and that's fine with me. It's 4.7% ABV which is .3% below Budweiser (at least in the U.S.), and 140 calories. I've had multiple servings of this over the course of a day (COVID lockdown!) and I can truly say that it continues to deliver. Now, are there pale ales out there that could do the same thing? Of course there are, but this is an easy go to. If you haven't had it I suggest you try it.
Review #7,977",4.0
All Day IPA,"Had this from a bottle.
A: pours an orange body with small white head with ok retention and lacing.
S: sweet, earthy grapefruit smell with some sweet undertones
T: a grapefruit, hoppy tasting beer; a nice malt taste
M: medium bodied and pretty smooth; fairly crisp
D: nice feel and taste combo; nice drinking beer overall",3.88
All Day IPA,"It’s not exciting, but it doesn’t need to be. It’s fresh, bright, crisp, refreshing, low alcohol, everything it should be. I gave the look a 5 not necessarily for the beer, but the art work on the can. One of my favorite beers of all time.",4.65
All Day IPA,"Look - poured into a 5 oz tasting glass. dark golden in color, slightly hazy, with not much head but moderate lacing.

Smell - a balance of citrus (both orange and grapefruit) and pine on the nose, along with a bit of sweet malty fragrance.

Taste - light on the palate. moderately hopped with a robust malty backbone that balances well. citrusy hops are detectable on the tongue, but focus is more on flavor rather than bitterness. finish is smooth with lingering hoppy fragrances.

Feel - light bodied, average carbonation, and low ABV at 4.7%.

Overall - this beer is everything as advertised: a sessionable, good tasting IPA that is easy to drink and easily enjoyable by anyone.",3.84
All Day IPA,"Poured from a 12 oz. can into a glass.
The All Day IPA has a nice golden amber color with a good head.
Citrusy aroma, including orange and tangerine with a touch of grapefruit.
The grapefruit and orange flavors come through nicely, but after each sip you're left with an astringent dryness on your tongue.
Light to medium body, perfect for a session beer
It's drinkable, but after one or two the astringency definitely has me wanting to switch to something else.",3.95
All Day IPA,"Nice mid-hopped moderate ABV IPA. It's called a Session IPA for a reason. Satisfies the IPA hoppiness without blowing you away with bitterness. Purchase 15-pack of cans from Foundry Wines & Spritis in Owings Mills, MD.",4.35
All Day IPA,"Bottle to pint glass. Bottled 9/1/2021.

L: Clear, copper colored, moderate head with good lacing.
S: Pretty light, mostly grassy/floral hops.
T: Stronger version of the smell; light hop flavors, nothing too overpowering.
F: Dry, a little resiny.
O: Nothing extraordinary but a good beer for sessioning at the bar or in the backyard.",3.56
All Day IPA,"Sweet floral and citrus on the pour, medium sharp tang on the tongue that settles into a slightly-bitter pinewood taste. Subtle malt flavor in the background. A nice step up from an APA for the recent hops voyagers out there, and a decent ""all day"" for the rest of us.",3.81
Pumking,"Slightly hazy, translucent amber color with a creamy white head. Good retention and a little lacing.

Smells like a pumpkin pie scented candle. Sweet, buttery, biscuity, heavy vanilla notes, cinnamon and other spices.

The taste follows the nose. Sweet, heavy on vanilla cream and toasted bread/pie crust; cinnamon, nutmeg, clove, allspice, and ginger tie it all together, and the spices balance out the rich vanilla and pie crust brown sugar sweetness.

The mouthfee is slick but not syrupy, medium-plus bodied, well carbonated, shockingly drinkable for its abv and sweetness.

I've never been a big fan of pumpkin ales, but this is still the best I've ever tried. Bravo. Liquid pumpkin pie.",4.64
Pumking,"The bottle is a bit boring.
The smell is explicitly pumpkin. Which is a good thing because that’s why I bought it.
The taste is also very pumpkin, but there’s a smooth butteriness in the aftertaste which is super nice.
The feel is also buttery smooth.",4.28
Pumking,"12oz bottle Best By 05/23/24 poured into a small mug at fridge temp 8.6% ABV. The beer pours mostly bright light amber with off white head. The head recedes to a thin cap. The aroma is sweet pumpkin and pie spice. The taste is semisweet pumpkin pie filling. No bitterness. The mouthfeel is medium bodied with average carbonation and a semi dry finish. Overall, good pumpkin beer, if you're into that type of thing which I'm not...",4.05
Pumking,"12 ounce bottle poured into a tulip glass. Best by Jun 14, 24. So REALLY in date.

L---Crystal clear, light orangey amber color. Fluffy white head faded quickly to a ring and left very nice lacing.

S---Strong pumpkin pie spices. Nutmeg, vanilla, cinnamon.

T---Pumpkin pie spices as in the nose, but also noteable pumpkin. This is what I want.

F---Medium/full bodied. Mild carbonation.

O---An excellent pumpkin beer.",4.12
Pumking,"Tasted artificial I didn't enjoy the after taste.
Normally I love a pumpkin beer but this one did not hit the right spice notes for me. probably would not buy again",3.26
Pumking,"One of the beers I look forward to the most during this season. The look of the beer is what you would typically expect from the style. The nose on this beer is one of the best in pumpkin beer. It's vanilla, cinnamon, nutmeg, pumpkin pie and an earthy maltiness. The flavors just explode as you drink it. The higher abv really helps bring out these flavors. If you haven't had this one, get it. You won't regret it.",4.68
Pumking,"This is reaching close to the max of what a pumpkin beer can achieve. The pumpkin taste is deep and natural. The mulling spices are quite nice. So if what you want is a pumpkin beer, then have a Pumking. It doesn’t surprise me at all that this is the most rated pumpkin beer on the site. If you don’t want a pumpkin beer why are you drinking it and giving this a low rating? For the style it’s great.",4.0
Pumking,"Appearance: Pours a clear, medium orange color with a mild creamy white head. A strongly bubbling body. SRM of 11. (4.00)

Aroma: Moderate and rich bready aromas upfront. There's bread, some smooth orange, and more bread malt. Some sweet potato and pumpkin with a slight pumpkin spice like a pumpkin candle on the finish.

Flavor: Strong bready flavors upfront. There's a pumpkin and sweet orange flavor in the middle, that turns into the pumpkin spice flavor. Finishes with a fall/autumn spice, and slightly bitter finish.

Feel: Medium-bodied. Strong carbonation. Finish is smooth, bready, and a small bitter bite on the finish.

Overall: A pretty good and very drinkable pumpkin beer. I haven't had too many pumpkin spiced or pumpkin flavored beers, but this one was the best I've had. Sort of feels like an imperial hefeweizen, but instead of banana bread is flavored with pumpkin. The breadiness is there. There's canned pumpkin and orange. Also some pumpkin and fall spice. Well rounded and drinks well. (Final Rating: 3.91)",3.91
Pumking,"TW////: I drank this in Mona from Genshin Impact cosplay

Look: Nice amber yellow with an orangey tint! Like if you ate a lot of carrots and then you peed! Foamy head dissipates fast but a thin layer remains.

Smell: Like fucking pumpkin pie bitch. Clove, cinnamon, nutmeg, and everything like a pumpkin spice candle, some apple pie smell, some how it smells like toasted crust too! really amazing.

Taste: It tastes like pumpkin pie spit in beer and yeah kinda disappointing. Good malty beer with some cinnamon and clove flavor, and maybe nutmeg?? very little alcohol taste. The smell was amazing and complex, and the beer itself, at least to me, doesn't really have much ""pumpkin"" flavor. I wouldn't be able to tell you it was pumpkin beer if I didn't know beforehand. Its not BAD, its just not pumpkin enough.

Feel: smooth, carbonated little bubbles, doesnt leave your mouth or throat dry.

Overall: This experience is not unlike being invited to a costume party and you work hard on a costume to wear to it, and turns out, you're the only one wearing a costume. Excited to go leading up to drinking it, but once I took a sip, was left kinda disappointed and ashamed. I STREAMED THIS! HOW DARE YOU EMBARASS ME INFRONT OF MY VIEWERS! I'LL GET MY REVENGE YOU BREWERS!!!!",3.84
Pumking,"I will admit I was skeptical at first about a pumpkin flavored beer but I am glad I gave this one a chance. If you like pumpkin this one is a must try. Smooth, refreshing, full of pumpkin flavor and a sweet finish. Highly recommend this beer!",5.0
Pumking,"Look: Slightly hazy yellow. One finger of thick white head with good retention.

Smell: Mild pumpkin, rye bread, a little citrus.

Taste: Sweet pumpkin pie, mildly spiced. Little to no hop flavor or bitterness.

Mouthfeel: Full and creamy, with good carbonation.

Overall: Nice, if unspectacular.",3.65
Pumking,"First time trying this.

L: 3.75. Nice dark golden body. Lingering head. Moderate carbonation.
S: 4. Caramel. Pie crust. Spices. Pumpkin.
T: 3.75. Getting more of the pie crust than the spices and pumpkin. Still delicious.
F: 3.75. Slow goer due to the ABV. Thin to medium mouthfeel.
O: 3.75. This is a tasty ale, but for a flavored beer like this I don't think you need the high ABV. Might save one to enjoy on Halloween, but otherwise probably won't buy again.",3.81
Pumking,"On tap.
Amber yellow. Great retention and lacing.
Smells is odd and almost off putting. Like wet cardboard.
Taste is on point though. Great pumpkin sweetness.
Full bodied. Low carbonation. Sweet aftertaste.
I couldn't drink a four pack of this. But am really glad I got to try this.",3.75
Pumking,"L- Nice, honey warm yellow. With almost no head.
S- Beautiful smell. Very warm and Halloween filled. Nice notes of clove, pumpkin spice, and oats.
T- Nice strong hit of Pumpkin Spice. Very inviting taste that is as smooth and warm as it smells.
M- Super smooth and easy like sunday mornnnnnnnnnning :)
O- Looks can be deceiving. While at first I saw a very simple and basic ale. I was instantly intoxicated by the aroma and the taste of this Fall classic. I see why this beer is ranked #7 of the best pumpkin beers out there.",4.63
Bigfoot,"Pretty bummed on this one. It’s like buying a ticket to see Babe Ruth play, but he was too hungover or in jail or something and not in the starting line up. Right from the start, I detected syrup in the aroma; and then what do you know? Leggo my Eggo - syrup on my palate too.

Well, you win some. You lose some. And right here I’m becoming ambivalent as it warms. Wait…

Yeah, not much. Still a big dollop of syrup in the aroma, but it has died down a bit in taste. Still nothing to call your mama about.",3.23
Bigfoot,"This beer is not meant as a session ale. I buy it once a year as a treat, and this year in 2022 it is exceptional! I get a clean head, with well balanced pine and tropical fruit for the body. The finish is bread flavors and a warming effect; this beer is complex in flavor and feel. I’d recommend this one for connoisseurs.",4.16
Bigfoot,"2016 bottle from the cellar - not going to lie - not sure I drank any of the 2016 fresh....
Pours a clear garnet, dark ruby colour with tawny beige head. A bit of sediment left in bottle.
Aroma of caramel malt, bread, date but despite age a strong hop burst is there - piney, resin, candied grapefruit peel.
Malty sweetness on the palate - burnt toffee, caramel, date and bread - quickly overcome by a barrage of hop flavours - resinous pine, candied citrus peel, grapefruit with a sticky bitterness coating the palate.
Full sticky mouthfeel, decent carbonation despite aged state with a lingering powerful bittersweetness.
Marvellous.",4.49
Bigfoot,"Yes, Bigfoot is an legend, an icon. And, every year, I have one, or two, singles, and yes, last year I depleted the stock at multiple locals, and for 6 months, it was that good. Got my bitterness on, along with Old Rasputin, how I survived (last year) ,... this year? This is not THAT review ...

This year? This beer fucking stinks, on rye, like one reviewer noted, recently, Yes, I finished my one sixer, and just to be sure, wasted the $2.50 on one more single last night ... way too harsh, and plastic, fake, tasting. No balance and this will only got worse over time And while, the other legend Celebration Ale, was very good, it does NOT belong in cans. loses aroma.",1.52
Bigfoot,"2022 bottle poured into a Sierra Nevada Brewing Co tulip glass

A: Pours gorgeous ruby copper amber with a frothy khaki head that settles to a firm layer that hangs around for a bit and leaves plenty of nice lacing.

S: Rich toasty bready malt, toffee, dark and stone fruit, all countered with a strong hit of resinous pine and citrus rind.

T: Hops hit first, citrus, grapefruit and orange, resinous pine, followed by a mix of fruity notes, plum, fig, apricot, peach, cherry, and raisin, toasty bready malt, and toffee sweetness.

M: Medium to full body, moderate carbonation, just a hint of alcohol.

O: Didn't realize I hadn't logged this one until recently, even though I've had plenty of it before, so I figured I might a well grab a fresh bottle and enter in a baseline, then revisit with a vintage bottle.

Fresh, it drinks kinda like a mix of TIPA and hoppy American Strong Ale, in a good way. English Barleywines get the majority of the attention, but there's a reason this American style one has stayed around so long. (4.28)",4.28
Bigfoot,"Purchased as a single bottle from The Blue Door for $4. 2022 vintage. Poured into a cognac snifter.

L - A fantastic clear ruby, with a two-finger khaki head that doesn't die out. Lacing is excellent.
S - Super floral. Getting rosehip, grapefruit peel, pine tar, and red apple. A hint of ethanol on the nose.
T - Toffee, stone fruit, and pine resin. Juicy grapefruit, followed by a heavy black bread note. Finish is intense and pine-heavy. You really pick up the ABV on the latter half of the glass...
F - Full-bodied, with minimal carbonation. Filling. Warm. Heavy.
O - The king of Sierra Nevada's brews. Like the weathered father of an immature imperial IPA. Dense, intense, and titillating every sense, this one is for the fans. Highly recommend, and I'll be getting another bottle to age.",4.57
Bigfoot,"look: ruby, clear

s: bread

t: bitter af, malty af, pine and grapefruit,

feel: dry, thick, monster

overall: ipa on steroid, strong but tastes just average",4.13
Bigfoot,My 2nd foray into a gnarly wine style beer after Lagunitas Brown Shugga. Definitely catch the malts sweetness on the nose but it's the intense malt/hop hit on the 1st sip that is impressive. The booziness definitely becomes apparent as you sip this brew along with the hops as it warms. Overall I love this style and looking forward to cellaring a few of these for a few years.,4.48
Bigfoot,"2022
Pours a clear garnet with a generous khaki head, excellent retention and lacing
Grapefruit, floral, and piney hops over a deep caramel malt aroma with hints of dried fruit
Bold pine and grapefruit rind hops, big caramel malt. Long, bitter finish
Heavy bodied but not too sticky, appropriate carbonation.
An American classic for a reason",4.64
Bigfoot,"2021 version. Poured 12 oz bottle into a tulip glass. Pours a deep caramel color with an off white head that falls to a cap. Very active carbonation rising up. Aroma is caramel and earthy hops mixed with a combination of dark fruit and citrus fruit. Taste is caramel, malty sweetness, resinous/earthy hops, and alcohol. Feel is thick and chewy with a nice carbonation bite. In the end there's a bit of dryness that sneaks in. There's a definite alcohol warmth with this. Overall, I don't have a lot of experience with barleywines, but I do like this and would buy again.",4.22
Bigfoot,"I first started drinking Bigfoot exactly 10 years ago, and every year, I buy several 6 packs and drink them periodically throughout the year. Today, I'm drinking the 2022 release on 2/5/22. It is outstanding, as usual. There was a ton of hop residue in the bottom of the bottle already, and I like my Bigfoot on the hoppy side, so I swished the last little bit around in the bottom of the bottle before I finished the pour. Pours a beautiful (and slightly hazy) dark cherry to copper hue with a beige head that falls down to an island with a ring around the rim of the glass. Smell is actually slightly mute this time around, but I can detect a slight caramel sweetness that blends well with a general, but faint, hop presence. The taste is definitely hop-forward, as I did swish the residue out of the bottle into my glass, but for me, that makes it perfectly balanced with its absolutely booming malt character. I believe that several hop varieties are used in the brewing of this beer, and the bitter aftertaste is absolutely there, but the malt flavor is so huge that it's hard to pinpoint any one flavor that stands out; it is amazingly well blended. Bitter-sweet medium-thick mouthfeel that finishes quite dry... the alcohol presence is very well hidden... Overall one of the best Bigfoot releases I've had yet!",4.77
Bigfoot,"Long-time Bigfoot enthusiast. Generally you can expect a somewhat-sweet, quite malty version of an IPA, like an IPA that has had 40% of the water evaporated out of it. Generally, delicious!

2022's is harsher, as KT3418 has mentioned (although ""barleywine style"" is just a legal term for all barleywines...not an indication that it's not a real barleywine). The usual heat is just not balanced this year by enough syrupy sweetness. Disappointing but it's still one of the more awesome brews on the shelves.",4.22
Bigfoot,"Minimal head on a deep copper body. The aroma doesn't prepare for the taste, which is intense. A wonderfully bitter hop bite on a robust malt base, with a full mouthfeel. This will be great for cellaring!",4.44
Bigfoot,"I poured a 12 oz. Sierra Nevada Bigfoot into a pint glass. A cream colored head emerged above a beautiful red amber body that was impressively carbonated. Profuse lacing rose above a head that receded but never entirely disappeared. I have never been more impressed by a beers' look! The magic faded on the nose, however. Nice raspberry and bread notes were offset by a pungent hops note, which overrode the more pleasant components. The taste was a bit more amenable to enjoyment... the sweetness expected from a barleywine is there, and lingers a bit, but after a minute without a sip, the hops reasserts and again controls your senses. There is a sense of quality to this brew... the taste, look and feel of it are assertive, and if you are a true hophead, you might be enchanted with Sierra Nevada Bigfoot. I prefer to enjoy a barleywine that celerates its' fruited and grain characteristics. This is not that beer. The mouthfeel is quite good, I anguished a bit, that perhaps it deserved a 4.5. Overall, the taste and smell kill it for me, but I like dark, sweet beers. There are simply too many hops in the mix here for me, but I do believe it is a quality brew that will be cherished by hops lovers.",3.91
Bigfoot,"The 2022 edition is absolutely awful fresh. Tastes like an extremely malt-forward IPA. None of us could stand this. Hope it's better next time or with age. Did not taste like a barleywine, can't help but notice they just say barleywine style. Maybe I need to wait 10 years before opening one.",3.01
